사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.0191E+15,2019년 10월 24일 12시,목요일,서울특별시 도봉구 창동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,53세,상해없음,보행자,남,71세,중상
2.0191E+15,2019년 10월 24일 13시,목요일,서울특별시 종로구 창신동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,남,77세,부상신고
2.0191E+15,2019년 10월 24일 14시,목요일,서울특별시 은평구 갈현동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,48세,상해없음,보행자,남,70세,경상
2.0191E+15,2019년 10월 24일 16시,목요일,서울특별시 영등포구 신길동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,71세,중상,승용,남,31세,상해없음
2.0191E+15,2019년 10월 24일 17시,목요일,서울특별시 금천구 시흥동,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,73세,경상,승용,여,36세,경상
2.0191E+15,2019년 10월 24일 17시,목요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,72세,상해없음,보행자,여,85세,경상
2.0191E+15,2019년 10월 24일 18시,목요일,서울특별시 종로구 청진동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,이륜,남,67세,중상
2.0191E+15,2019년 10월 24일 18시,목요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,70세,경상
2.0191E+15,2019년 10월 24일 20시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로안,승용,남,77세,상해없음,승용,남,61세,경상
2.0191E+15,2019년 10월 24일 20시,목요일,서울특별시 성북구 상월곡동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,70세,부상신고,,,,
2.0191E+15,2019년 10월 24일 21시,목요일,서울특별시 중구 신당동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,남,75세,중상
2.0191E+15,2019년 10월 24일 21시,목요일,서울특별시 마포구 성산동,중상사고,0,2,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,76세,경상,이륜,남,36세,중상
2.0191E+15,2019년 10월 24일 22시,목요일,서울특별시 강북구 미아동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,60세,상해없음,보행자,남,66세,중상
2.0191E+15,2019년 10월 25일 03시,금요일,서울특별시 종로구 혜화동,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,경상,승용,남,70세,중상
2.0191E+15,2019년 10월 25일 03시,금요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,40세,상해없음,보행자,여,67세,중상
2.0191E+15,2019년 10월 25일 06시,금요일,서울특별시 영등포구 대림동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 25일 08시,금요일,서울특별시 서대문구 충정로2가,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,67세,상해없음,보행자,여,66세,중상
2.0191E+15,2019년 10월 25일 09시,금요일,서울특별시 영등포구 영등포동6가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,57세,상해없음,보행자,남,82세,경상
2.0191E+15,2019년 10월 25일 10시,금요일,서울특별시 종로구 세종로,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,65세,경상,승합,남,35세,경상
2.0191E+15,2019년 10월 25일 11시,금요일,서울특별시 서대문구 연희동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,보행자,여,84세,중상
2.0191E+15,2019년 10월 25일 11시,금요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,45세,상해없음,보행자,여,69세,중상
2.0191E+15,2019년 10월 25일 11시,금요일,서울특별시 은평구 진관동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승합,남,63세,상해없음,승용,여,76세,경상
2.0191E+15,2019년 10월 25일 13시,금요일,서울특별시 종로구 낙원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,상해없음,보행자,여,73세,중상
2.0191E+15,2019년 10월 25일 15시,금요일,서울특별시 강남구 청담동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,68세,경상
2.0191E+15,2019년 10월 25일 16시,금요일,서울특별시 성북구 하월곡동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,보행자,여,81세,중상
2.0191E+15,2019년 10월 25일 20시,금요일,서울특별시 도봉구 방학동,중상사고,0,1,3,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승합,남,59세,상해없음,보행자,남,34세,중상
2.0191E+15,2019년 10월 25일 22시,금요일,서울특별시 동작구 본동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,66세,중상
2.0191E+15,2019년 10월 25일 22시,금요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,남,67세,경상
2.0191E+15,2019년 10월 26일 01시,토요일,서울특별시 영등포구 양평동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,70세,경상,승용,남,43세,상해없음
2.0191E+15,2019년 10월 26일 05시,토요일,서울특별시 강서구 내발산동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,부상신고,승용,남,34세,상해없음
2.0191E+15,2019년 10월 26일 07시,토요일,서울특별시 서대문구 홍제동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,63세,상해없음,보행자,남,79세,사망
2.0191E+15,2019년 10월 26일 07시,토요일,서울특별시 서초구 반포동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,66세,중상,승용,남,63세,상해없음
2.0191E+15,2019년 10월 26일 10시,토요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,자전거,남,76세,경상
2.0191E+15,2019년 10월 26일 11시,토요일,서울특별시 은평구 대조동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,78세,경상
2.0191E+15,2019년 10월 26일 13시,토요일,서울특별시 강동구 상일동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,여,76세,중상
2.0191E+15,2019년 10월 26일 13시,토요일,서울특별시 송파구 석촌동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승합,여,61세,상해없음,보행자,여,75세,중상
2.0191E+15,2019년 10월 26일 15시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,72세,경상
2.0191E+15,2019년 10월 26일 15시,토요일,서울특별시 강동구 천호동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,81세,중상
2.0191E+15,2019년 10월 26일 18시,토요일,서울특별시 중랑구 중화동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,64세,상해없음,보행자,여,80세,경상
2.0191E+15,2019년 10월 27일 01시,일요일,서울특별시 서초구 반포동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,71세,경상
2.0191E+15,2019년 10월 27일 03시,일요일,서울특별시 강동구 둔촌동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,72세,경상
2.0191E+15,2019년 10월 27일 05시,일요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,68세,상해없음,보행자,남,89세,경상
2.0191E+15,2019년 10월 27일 07시,일요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,여,75세,경상
2.0191E+15,2019년 10월 27일 07시,일요일,서울특별시 영등포구 대림동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,,,,
2.0191E+15,2019년 10월 27일 08시,일요일,서울특별시 서대문구 연희동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,72세,부상신고,승용,남,60세,경상
2.0191E+15,2019년 10월 27일 09시,일요일,서울특별시 용산구 이촌동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,53세,기타불명,승용,남,52세,기타불명
2.0191E+15,2019년 10월 27일 09시,일요일,서울특별시 동대문구 신설동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,남,66세,경상
2.0191E+15,2019년 10월 27일 10시,일요일,서울특별시 용산구 이태원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,여,80세,중상
2.0191E+15,2019년 10월 27일 13시,일요일,서울특별시 동대문구 신설동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,67세,경상
2.0191E+15,2019년 10월 27일 16시,일요일,서울특별시 동대문구 제기동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,47세,상해없음,보행자,남,87세,경상
2.0191E+15,2019년 10월 27일 18시,일요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,77세,중상
2.0191E+15,2019년 10월 27일 19시,일요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,남,67세,경상
2.0191E+15,2019년 10월 27일 19시,일요일,서울특별시 도봉구 도봉동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,여,68세,경상
2.0191E+15,2019년 10월 27일 20시,일요일,서울특별시 동대문구 이문동,경상사고,0,0,3,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승합,남,51세,경상
2.0191E+15,2019년 10월 27일 21시,일요일,서울특별시 구로구 고척동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,60세,상해없음,자전거,남,74세,중상
2.0191E+15,2019년 10월 28일 05시,월요일,서울특별시 강서구 공항동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,보행자,여,82세,사망
2.0191E+15,2019년 10월 28일 05시,월요일,서울특별시 서초구 서초동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,여,72세,부상신고,승용,남,65세,상해없음
2.0191E+15,2019년 10월 28일 05시,월요일,서울특별시 도봉구 방학동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,여,45세,경상
2.0191E+15,2019년 10월 28일 10시,월요일,서울특별시 강남구 수서동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,77세,중상,승용,남,55세,상해없음
2.0191E+15,2019년 10월 28일 11시,월요일,서울특별시 양천구 목동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,기타불명,남,74세,중상
2.0191E+15,2019년 10월 28일 12시,월요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,36세,상해없음,보행자,여,79세,경상
2.0191E+15,2019년 10월 28일 13시,월요일,서울특별시 중구 다동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,65세,경상
2.0191E+15,2019년 10월 28일 13시,월요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,자전거,여,70세,경상
