사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6508784,2019036,1150010100,11500002,서울특별시 강서구2,서울특별시 강서구 염창동(강서구보건소 부근),5,5,1,2,2,0,126.8682131,37.54913733,"{""type"":""Polygon"",""coordinates"":[[[126.87000968,37.54913733],[126.86997516,37.54885944],[126.86987292,37.54859223],[126.86970689,37.54834596],[126.86948346,37.5481301],[126.8692112,37.54795296],[126.86890059,37.54782132],[126.86856356,37.54774026],[126.86821305,37.54771289],[126.86786255,37.54774026],[126.86752551,37.54782132],[126.8672149,37.54795296],[126.86694264,37.5481301],[126.86671921,37.54834596],[126.86655318,37.54859223],[126.86645094,37.54885944],[126.86641642,37.54913733],[126.86645094,37.54941522],[126.86655318,37.54968243],[126.86671921,37.54992869],[126.86694264,37.55014454],[126.8672149,37.55032169],[126.86752551,37.55045332],[126.86786255,37.55053437],[126.86821305,37.55056174],[126.86856356,37.55053437],[126.86890059,37.55045332],[126.8692112,37.55032169],[126.86948346,37.55014454],[126.86970689,37.54992869],[126.86987292,37.54968243],[126.86997516,37.54941522],[126.87000968,37.54913733]]]}"
6508790,2019036,1150010300,11500003,서울특별시 강서구3,서울특별시 강서구 화곡동(바울빌딩 부근),4,4,0,3,1,0,126.8491451,37.53083269,"{""type"":""Polygon"",""coordinates"":[[[126.85094174,37.53083269],[126.85090722,37.53055473],[126.85080498,37.53028745],[126.85063895,37.53004112],[126.85041552,37.52982521],[126.85014326,37.52964802],[126.84983265,37.52951636],[126.84949561,37.52943528],[126.84914511,37.5294079],[126.8487946,37.52943528],[126.84845757,37.52951636],[126.84814695,37.52964802],[126.8478747,37.52982521],[126.84765126,37.53004112],[126.84748524,37.53028745],[126.847383,37.53055473],[126.84734848,37.53083269],[126.847383,37.53111065],[126.84748524,37.53137792],[126.84765126,37.53162425],[126.8478747,37.53184015],[126.84814695,37.53201734],[126.84845757,37.532149],[126.8487946,37.53223007],[126.84914511,37.53225745],[126.84949561,37.53223007],[126.84983265,37.532149],[126.85014326,37.53201734],[126.85041552,37.53184015],[126.85063895,37.53162425],[126.85080498,37.53137792],[126.85090722,37.53111065],[126.85094174,37.53083269]]]}"
6508791,2019036,1153010800,11530001,서울특별시 구로구1,서울특별시 구로구 오류동(IBK기업은행 오류동지점 부근),5,5,0,0,4,1,126.8440867,37.49642988,"{""type"":""Polygon"",""coordinates"":[[[126.84588338,37.49642988],[126.84584886,37.49615179],[126.84574662,37.49588438],[126.84558059,37.49563794],[126.84535716,37.49542194],[126.8450849,37.49524466],[126.84477429,37.49511294],[126.84443725,37.49503182],[126.84408675,37.49500443],[126.84373624,37.49503182],[126.84339921,37.49511294],[126.84308859,37.49524466],[126.84281634,37.49542194],[126.8425929,37.49563794],[126.84242688,37.49588438],[126.84232464,37.49615179],[126.84229012,37.49642988],[126.84232464,37.49670796],[126.84242688,37.49697536],[126.8425929,37.4972218],[126.84281634,37.4974378],[126.84308859,37.49761507],[126.84339921,37.49774679],[126.84373624,37.4978279],[126.84408675,37.49785529],[126.84443725,37.4978279],[126.84477429,37.49774679],[126.8450849,37.49761507],[126.84535716,37.4974378],[126.84558059,37.4972218],[126.84574662,37.49697536],[126.84584886,37.49670796],[126.84588338,37.49642988]]]}"
6506201,2019036,1153010700,11530002,서울특별시 구로구2,서울특별시 구로구 개봉동(늘푸른한의원 부근),4,4,0,3,1,0,126.85623,37.4923481,"{""type"":""Polygon"",""coordinates"":[[[126.8580266,37.4923481],[126.85799208,37.49207],[126.85788984,37.49180258],[126.85772382,37.49155613],[126.85750038,37.49134011],[126.85722813,37.49116283],[126.85691751,37.49103109],[126.85658048,37.49094997],[126.85622997,37.49092258],[126.85587947,37.49094997],[126.85554243,37.49103109],[126.85523182,37.49116283],[126.85495956,37.49134011],[126.85473613,37.49155613],[126.8545701,37.49180258],[126.85446786,37.49207],[126.85443334,37.4923481],[126.85446786,37.49262621],[126.8545701,37.49289362],[126.85473613,37.49314007],[126.85495956,37.49335608],[126.85523182,37.49353336],[126.85554243,37.49366509],[126.85587947,37.49374621],[126.85622997,37.4937736],[126.85658048,37.49374621],[126.85691751,37.49366509],[126.85722813,37.49353336],[126.85750038,37.49335608],[126.85772382,37.49314007],[126.85788984,37.49289362],[126.85799208,37.49262621],[126.8580266,37.4923481]]]}"
6506507,2019036,1153010900,11530003,서울특별시 구로구3,서울특별시 구로구 궁동(우진빌딩 부근),4,4,0,2,1,1,126.8291577,37.49766868,"{""type"":""Polygon"",""coordinates"":[[[126.83095431,37.49766868],[126.83091979,37.49739059],[126.83081755,37.49712319],[126.83065153,37.49687676],[126.83042809,37.49666075],[126.83015584,37.49648348],[126.82984522,37.49635176],[126.82950819,37.49627064],[126.82915768,37.49624326],[126.82880718,37.49627064],[126.82847014,37.49635176],[126.82815953,37.49648348],[126.82788727,37.49666075],[126.82766384,37.49687676],[126.82749781,37.49712319],[126.82739557,37.49739059],[126.82736105,37.49766868],[126.82739557,37.49794676],[126.82749781,37.49821415],[126.82766384,37.49846059],[126.82788727,37.49867658],[126.82815953,37.49885385],[126.82847014,37.49898557],[126.82880718,37.49906668],[126.82915768,37.49909407],[126.82950819,37.49906668],[126.82984522,37.49898557],[126.83015584,37.49885385],[126.83042809,37.49867658],[126.83065153,37.49846059],[126.83081755,37.49821415],[126.83091979,37.49794676],[126.83095431,37.49766868]]]}"
6508792,2019036,1153010800,11530004,서울특별시 구로구4,서울특별시 구로구 오류동(만호빌딩 부근),4,4,0,1,2,1,126.8448667,37.49400451,"{""type"":""Polygon"",""coordinates"":[[[126.84666338,37.49400451],[126.84662886,37.49372642],[126.84652662,37.493459],[126.84636059,37.49321256],[126.84613716,37.49299654],[126.8458649,37.49281926],[126.84555429,37.49268753],[126.84521725,37.49260641],[126.84486675,37.49257902],[126.84451624,37.49260641],[126.84417921,37.49268753],[126.84386859,37.49281926],[126.84359634,37.49299654],[126.8433729,37.49321256],[126.84320688,37.493459],[126.84310464,37.49372642],[126.84307012,37.49400451],[126.84310464,37.49428261],[126.84320688,37.49455002],[126.8433729,37.49479646],[126.84359634,37.49501247],[126.84386859,37.49518974],[126.84417921,37.49532147],[126.84451624,37.49540259],[126.84486675,37.49542998],[126.84521725,37.49540259],[126.84555429,37.49532147],[126.8458649,37.49518974],[126.84613716,37.49501247],[126.84636059,37.49479646],[126.84652662,37.49455002],[126.84662886,37.49428261],[126.84666338,37.49400451]]]}"
6506022,2019036,1153010200,11530005,서울특별시 구로구5,서울특별시 구로구 구로동(고려빌딩 부근),3,3,0,2,1,0,126.8850117,37.50293911,"{""type"":""Polygon"",""coordinates"":[[[126.88680837,37.50293911],[126.88677385,37.50266105],[126.88667161,37.50239367],[126.88650558,37.50214725],[126.88628215,37.50193126],[126.88600989,37.50175401],[126.88569928,37.50162229],[126.88536224,37.50154118],[126.88501174,37.50151379],[126.88466123,37.50154118],[126.8843242,37.50162229],[126.88401359,37.50175401],[126.88374133,37.50193126],[126.8835179,37.50214725],[126.88335187,37.50239367],[126.88324963,37.50266105],[126.88321511,37.50293911],[126.88324963,37.50321718],[126.88335187,37.50348455],[126.8835179,37.50373097],[126.88374133,37.50394695],[126.88401359,37.5041242],[126.8843242,37.50425591],[126.88466123,37.50433702],[126.88501174,37.50436441],[126.88536224,37.50433702],[126.88569928,37.50425591],[126.88600989,37.5041242],[126.88628215,37.50394695],[126.88650558,37.50373097],[126.88667161,37.50348455],[126.88677385,37.50321718],[126.88680837,37.50293911]]]}"
6508796,2019036,1154510300,11545001,서울특별시 금천구1,서울특별시 금천구 시흥동(시흥사거리 부근),9,9,2,6,1,0,126.9003865,37.45475998,"{""type"":""Polygon"",""coordinates"":[[[126.90218314,37.45475998],[126.90214862,37.45448173],[126.90204638,37.45421418],[126.90188036,37.4539676],[126.90165692,37.45375148],[126.90138467,37.4535741],[126.90107405,37.4534423],[126.90073702,37.45336114],[126.90038651,37.45333374],[126.90003601,37.45336114],[126.89969897,37.4534423],[126.89938836,37.4535741],[126.8991161,37.45375148],[126.89889267,37.4539676],[126.89872664,37.45421418],[126.8986244,37.45448173],[126.89858988,37.45475998],[126.8986244,37.45503822],[126.89872664,37.45530577],[126.89889267,37.45555234],[126.8991161,37.45576846],[126.89938836,37.45594583],[126.89969897,37.45607763],[126.90003601,37.45615878],[126.90038651,37.45618619],[126.90073702,37.45615878],[126.90107405,37.45607763],[126.90138467,37.45594583],[126.90165692,37.45576846],[126.90188036,37.45555234],[126.90204638,37.45530577],[126.90214862,37.45503822],[126.90218314,37.45475998]]]}"
6508797,2019036,1154510300,11545002,서울특별시 금천구2,서울특별시 금천구 시흥동(은행나무시장 부근),5,5,0,2,3,0,126.9080419,37.45104553,"{""type"":""Polygon"",""coordinates"":[[[126.90983854,37.45104553],[126.90980402,37.45076727],[126.90970178,37.4504997],[126.90953576,37.45025311],[126.90931232,37.45003698],[126.90904007,37.44985959],[126.90872945,37.44972779],[126.90839242,37.44964662],[126.90804191,37.44961922],[126.90769141,37.44964662],[126.90735437,37.44972779],[126.90704376,37.44985959],[126.9067715,37.45003698],[126.90654807,37.45025311],[126.90638204,37.4504997],[126.9062798,37.45076727],[126.90624528,37.45104553],[126.9062798,37.45132378],[126.90638204,37.45159134],[126.90654807,37.45183793],[126.9067715,37.45205406],[126.90704376,37.45223144],[126.90735437,37.45236324],[126.90769141,37.4524444],[126.90804191,37.45247181],[126.90839242,37.4524444],[126.90872945,37.45236324],[126.90904007,37.45223144],[126.90931232,37.45205406],[126.90953576,37.45183793],[126.90970178,37.45159134],[126.90980402,37.45132378],[126.90983854,37.45104553]]]}"
6506599,2019036,1154510200,11545003,서울특별시 금천구3,서울특별시 금천구 독산동(금천우체국사거리 부근),3,3,0,2,1,0,126.8980862,37.46962926,"{""type"":""Polygon"",""coordinates"":[[[126.89988287,37.46962926],[126.89984834,37.46935107],[126.89974611,37.46908357],[126.89958008,37.46883704],[126.89935665,37.46862096],[126.89908439,37.46844362],[126.89877378,37.46831185],[126.89843674,37.4682307],[126.89808624,37.4682033],[126.89773573,37.4682307],[126.89739869,37.46831185],[126.89708808,37.46844362],[126.89681583,37.46862096],[126.89659239,37.46883704],[126.89642637,37.46908357],[126.89632413,37.46935107],[126.89628961,37.46962926],[126.89632413,37.46990744],[126.89642637,37.47017494],[126.89659239,37.47042146],[126.89681583,37.47063754],[126.89708808,37.47081487],[126.89739869,37.47094664],[126.89773573,37.47102779],[126.89808624,37.47105518],[126.89843674,37.47102779],[126.89877378,37.47094664],[126.89908439,37.47081487],[126.89935665,37.47063754],[126.89958008,37.47042146],[126.89974611,37.47017494],[126.89984834,37.46990744],[126.89988287,37.46962926]]]}"
6506819,2019036,1156010100,11560001,서울특별시 영등포구1,서울특별시 영등포구 영등포동(월드맨파워 부근),5,5,1,1,3,0,126.9081098,37.51499102,"{""type"":""Polygon"",""coordinates"":[[[126.90990644,37.51499102],[126.90987191,37.514713],[126.90976968,37.51444566],[126.90960365,37.51419928],[126.90938022,37.51398333],[126.90910796,37.5138061],[126.90879735,37.51367441],[126.90846031,37.51359331],[126.90810981,37.51356593],[126.9077593,37.51359331],[126.90742226,37.51367441],[126.90711165,37.5138061],[126.9068394,37.51398333],[126.90661596,37.51419928],[126.90644994,37.51444566],[126.9063477,37.514713],[126.90631318,37.51499102],[126.9063477,37.51526904],[126.90644994,37.51553637],[126.90661596,37.51578275],[126.9068394,37.51599869],[126.90711165,37.51617592],[126.90742226,37.51630761],[126.9077593,37.5163887],[126.90810981,37.51641608],[126.90846031,37.5163887],[126.90879735,37.51630761],[126.90910796,37.51617592],[126.90938022,37.51599869],[126.90960365,37.51578275],[126.90976968,37.51553637],[126.90987191,37.51526904],[126.90990644,37.51499102]]]}"
6506567,2019036,1156012400,11560002,서울특별시 영등포구2,서울특별시 영등포구 문래동6가(e편한세상문래상가 부근),5,5,0,5,0,0,126.8860163,37.51979961,"{""type"":""Polygon"",""coordinates"":[[[126.88781296,37.51979961],[126.88777844,37.51952161],[126.8876762,37.51925429],[126.88751017,37.51900793],[126.88728674,37.51879199],[126.88701448,37.51861477],[126.88670387,37.51848308],[126.88636684,37.51840199],[126.88601633,37.51837461],[126.88566582,37.51840199],[126.88532879,37.51848308],[126.88501818,37.51861477],[126.88474592,37.51879199],[126.88452249,37.51900793],[126.88435646,37.51925429],[126.88425422,37.51952161],[126.8842197,37.51979961],[126.88425422,37.52007761],[126.88435646,37.52034493],[126.88452249,37.52059129],[126.88474592,37.52080722],[126.88501818,37.52098443],[126.88532879,37.52111611],[126.88566582,37.5211972],[126.88601633,37.52122458],[126.88636684,37.5211972],[126.88670387,37.52111611],[126.88701448,37.52098443],[126.88728674,37.52080722],[126.88751017,37.52059129],[126.8876762,37.52034493],[126.88777844,37.52007761],[126.88781296,37.51979961]]]}"
6508799,2019036,1156013200,11560003,서울특별시 영등포구3,서울특별시 영등포구 신길동(영신치과의원 부근),4,4,0,4,0,0,126.9168157,37.51213817,"{""type"":""Polygon"",""coordinates"":[[[126.91861229,37.51213817],[126.91857777,37.51186014],[126.91847553,37.51159279],[126.91830951,37.51134641],[126.91808607,37.51113044],[126.91781382,37.51095321],[126.9175032,37.51082151],[126.91716617,37.51074041],[126.91681566,37.51071303],[126.91646516,37.51074041],[126.91612812,37.51082151],[126.91581751,37.51095321],[126.91554525,37.51113044],[126.91532182,37.51134641],[126.91515579,37.51159279],[126.91505355,37.51186014],[126.91501903,37.51213817],[126.91505355,37.5124162],[126.91515579,37.51268354],[126.91532182,37.51292993],[126.91554525,37.51314588],[126.91581751,37.51332311],[126.91612812,37.51345481],[126.91646516,37.51353591],[126.91681566,37.51356329],[126.91716617,37.51353591],[126.9175032,37.51345481],[126.91781382,37.51332311],[126.91808607,37.51314588],[126.91830951,37.51292993],[126.91847553,37.51268354],[126.91857777,37.5124162],[126.91861229,37.51213817]]]}"
6509107,2019036,1156013300,11560004,서울특별시 영등포구4,서울특별시 영등포구 대림동(도림로31길 부근),3,4,0,2,2,0,126.8953617,37.49355143,"{""type"":""Polygon"",""coordinates"":[[[126.89715838,37.49355143],[126.89712386,37.49327333],[126.89702162,37.49300592],[126.89685559,37.49275947],[126.89663216,37.49254345],[126.8963599,37.49236617],[126.89604929,37.49223444],[126.89571225,37.49215332],[126.89536175,37.49212593],[126.89501124,37.49215332],[126.89467421,37.49223444],[126.89436359,37.49236617],[126.89409134,37.49254345],[126.89386791,37.49275947],[126.89370188,37.49300592],[126.89359964,37.49327333],[126.89356512,37.49355143],[126.89359964,37.49382953],[126.89370188,37.49409694],[126.89386791,37.49434338],[126.89409134,37.49455939],[126.89436359,37.49473667],[126.89467421,37.49486839],[126.89501124,37.49494951],[126.89536175,37.4949769],[126.89571225,37.49494951],[126.89604929,37.49486839],[126.8963599,37.49473667],[126.89663216,37.49455939],[126.89685559,37.49434338],[126.89702162,37.49409694],[126.89712386,37.49382953],[126.89715838,37.49355143]]]}"
6509104,2019036,1156010600,11560005,서울특별시 영등포구5,서울특별시 영등포구 영등포동5가(비즈성형외과의원 부근),2,4,1,3,0,0,126.9053384,37.52130243,"{""type"":""Polygon"",""coordinates"":[[[126.90713507,37.52130243],[126.90710054,37.52102443],[126.90699831,37.52075712],[126.90683228,37.52051076],[126.90660885,37.52029483],[126.90633659,37.52011761],[126.90602598,37.51998593],[126.90568894,37.51990484],[126.90533844,37.51987746],[126.90498793,37.51990484],[126.9046509,37.51998593],[126.90434028,37.52011761],[126.90406803,37.52029483],[126.90384459,37.52051076],[126.90367857,37.52075712],[126.90357633,37.52102443],[126.90354181,37.52130243],[126.90357633,37.52158042],[126.90367857,37.52184773],[126.90384459,37.52209409],[126.90406803,37.52231002],[126.90434028,37.52248723],[126.9046509,37.52261891],[126.90498793,37.52269999],[126.90533844,37.52272737],[126.90568894,37.52269999],[126.90602598,37.52261891],[126.90633659,37.52248723],[126.90660885,37.52231002],[126.90683228,37.52209409],[126.90699831,37.52184773],[126.90710054,37.52158042],[126.90713507,37.52130243]]]}"
6509106,2019036,1156012100,11560006,서울특별시 영등포구6,서울특별시 영등포구 문래동3가(문래근린공원입구 부근),2,2,1,1,0,0,126.8945221,37.51711298,"{""type"":""Polygon"",""coordinates"":[[[126.89631872,37.51711298],[126.8962842,37.51683497],[126.89618196,37.51656764],[126.89601594,37.51632127],[126.8957925,37.51610532],[126.89552025,37.5159281],[126.89520963,37.51579641],[126.8948726,37.51571532],[126.89452209,37.51568793],[126.89417159,37.51571532],[126.89383455,37.51579641],[126.89352394,37.5159281],[126.89325168,37.51610532],[126.89302825,37.51632127],[126.89286222,37.51656764],[126.89275998,37.51683497],[126.89272546,37.51711298],[126.89275998,37.51739099],[126.89286222,37.51765832],[126.89302825,37.51790469],[126.89325168,37.51812063],[126.89352394,37.51829785],[126.89383455,37.51842953],[126.89417159,37.51851063],[126.89452209,37.51853801],[126.8948726,37.51851063],[126.89520963,37.51842953],[126.89552025,37.51829785],[126.8957925,37.51812063],[126.89601594,37.51790469],[126.89618196,37.51765832],[126.8962842,37.51739099],[126.89631872,37.51711298]]]}"
6509111,2019036,1159010900,11590001,서울특별시 동작구1,서울특별시 동작구 신대방동(해태보라매타워 부근),5,5,0,3,2,0,126.9242081,37.49184016,"{""type"":""Polygon"",""coordinates"":[[[126.92600471,37.49184016],[126.92597019,37.49156205],[126.92586795,37.49129464],[126.92570193,37.49104818],[126.92547849,37.49083216],[126.92520624,37.49065487],[126.92489562,37.49052314],[126.92455859,37.49044202],[126.92420808,37.49041463],[126.92385758,37.49044202],[126.92352054,37.49052314],[126.92320993,37.49065487],[126.92293767,37.49083216],[126.92271424,37.49104818],[126.92254821,37.49129464],[126.92244598,37.49156205],[126.92241145,37.49184016],[126.92244598,37.49211826],[126.92254821,37.49238568],[126.92271424,37.49263213],[126.92293767,37.49284815],[126.92320993,37.49302543],[126.92352054,37.49315716],[126.92385758,37.49323827],[126.92420808,37.49326566],[126.92455859,37.49323827],[126.92489562,37.49315716],[126.92520624,37.49302543],[126.92547849,37.49284815],[126.92570193,37.49263213],[126.92586795,37.49238568],[126.92597019,37.49211826],[126.92600471,37.49184016]]]}"
6509112,2019036,1159010800,11590002,서울특별시 동작구2,서울특별시 동작구 대방동(신대방삼거리역2번출구 부근),5,5,0,2,3,0,126.9280959,37.49895938,"{""type"":""Polygon"",""coordinates"":[[[126.92989258,37.49895938],[126.92985806,37.4986813],[126.92975582,37.49841391],[126.92958979,37.49816748],[126.92936636,37.49795148],[126.9290941,37.49777421],[126.92878349,37.49764249],[126.92844645,37.49756137],[126.92809595,37.49753399],[126.92774544,37.49756137],[126.92740841,37.49764249],[126.92709779,37.49777421],[126.92682554,37.49795148],[126.9266021,37.49816748],[126.92643608,37.49841391],[126.92633384,37.4986813],[126.92629932,37.49895938],[126.92633384,37.49923746],[126.92643608,37.49950485],[126.9266021,37.49975128],[126.92682554,37.49996727],[126.92709779,37.50014453],[126.92740841,37.50027625],[126.92774544,37.50035736],[126.92809595,37.50038475],[126.92844645,37.50035736],[126.92878349,37.50027625],[126.9290941,37.50014453],[126.92936636,37.49996727],[126.92958979,37.49975128],[126.92975582,37.49950485],[126.92985806,37.49923746],[126.92989258,37.49895938]]]}"
6506466,2019036,1159010200,11590003,서울특별시 동작구3,서울특별시 동작구 상도동(이니스프리 숭실대점 부근),5,9,0,1,7,1,126.9525029,37.4976828,"{""type"":""Polygon"",""coordinates"":[[[126.9542995,37.4976828],[126.95426498,37.49740472],[126.95416274,37.49713732],[126.95399671,37.49689088],[126.95377328,37.49667488],[126.95350102,37.49649761],[126.95319041,37.49636589],[126.95285337,37.49628477],[126.95250287,37.49625738],[126.95215236,37.49628477],[126.95181533,37.49636589],[126.95150471,37.49649761],[126.95123246,37.49667488],[126.95100903,37.49689088],[126.950843,37.49713732],[126.95074076,37.49740472],[126.95070624,37.4976828],[126.95074076,37.49796088],[126.950843,37.49822828],[126.95100903,37.49847471],[126.95123246,37.49869071],[126.95150471,37.49886797],[126.95181533,37.49899969],[126.95215236,37.49908081],[126.95250287,37.49910819],[126.95285337,37.49908081],[126.95319041,37.49899969],[126.95350102,37.49886797],[126.95377328,37.49869071],[126.95399671,37.49847471],[126.95416274,37.49822828],[126.95426498,37.49796088],[126.9542995,37.4976828]]]}"
6514558,2019036,1159010900,11590004,서울특별시 동작구4,서울특별시 동작구 신대방동(대림사거리 부근),4,4,0,2,2,0,126.9068235,37.48875742,"{""type"":""Polygon"",""coordinates"":[[[126.90862012,37.48875742],[126.9085856,37.48847931],[126.90848336,37.48821188],[126.90831734,37.48796541],[126.9080939,37.48774938],[126.90782165,37.48757209],[126.90751103,37.48744035],[126.907174,37.48735923],[126.90682349,37.48733183],[126.90647299,37.48735923],[126.90613595,37.48744035],[126.90582534,37.48757209],[126.90555308,37.48774938],[126.90532965,37.48796541],[126.90516362,37.48821188],[126.90506138,37.48847931],[126.90502686,37.48875742],[126.90506138,37.48903554],[126.90516362,37.48930297],[126.90532965,37.48954943],[126.90555308,37.48976545],[126.90582534,37.48994274],[126.90613595,37.49007447],[126.90647299,37.4901556],[126.90682349,37.49018299],[126.907174,37.4901556],[126.90751103,37.49007447],[126.90782165,37.48994274],[126.9080939,37.48976545],[126.90831734,37.48954943],[126.90848336,37.48930297],[126.9085856,37.48903554],[126.90862012,37.48875742]]]}"
6509113,2019036,1159010800,11590005,서울특별시 동작구5,서울특별시 동작구 대방동(보라매빌딩 부근),3,3,1,1,0,1,126.9215786,37.49979117,"{""type"":""Polygon"",""coordinates"":[[[126.92337519,37.49979117],[126.92334067,37.49951309],[126.92323843,37.4992457],[126.9230724,37.49899927],[126.92284897,37.49878327],[126.92257671,37.49860601],[126.9222661,37.49847429],[126.92192906,37.49839317],[126.92157856,37.49836579],[126.92122805,37.49839317],[126.92089102,37.49847429],[126.9205804,37.49860601],[126.92030815,37.49878327],[126.92008472,37.49899927],[126.91991869,37.4992457],[126.91981645,37.49951309],[126.91978193,37.49979117],[126.91981645,37.50006924],[126.91991869,37.50033663],[126.92008472,37.50058305],[126.92030815,37.50079905],[126.9205804,37.50097631],[126.92089102,37.50110802],[126.92122805,37.50118913],[126.92157856,37.50121652],[126.92192906,37.50118913],[126.9222661,37.50110802],[126.92257671,37.50097631],[126.92284897,37.50079905],[126.9230724,37.50058305],[126.92323843,37.50033663],[126.92334067,37.50006924],[126.92337519,37.49979117]]]}"
6509115,2019036,1162010200,11620001,서울특별시 관악구1,서울특별시 관악구 신림동(뿌리약국 부근),7,7,1,4,2,0,126.9186006,37.47446909,"{""type"":""Polygon"",""coordinates"":[[[126.92039727,37.47446909],[126.92036274,37.47419092],[126.92026051,37.47392343],[126.92009448,37.47367692],[126.91987104,37.47346085],[126.91959879,37.47328352],[126.91928818,37.47315176],[126.91895114,37.47307062],[126.91860063,37.47304322],[126.91825013,37.47307062],[126.91791309,37.47315176],[126.91760248,37.47328352],[126.91733023,37.47346085],[126.91710679,37.47367692],[126.91694076,37.47392343],[126.91683853,37.47419092],[126.916804,37.47446909],[126.91683853,37.47474725],[126.91694076,37.47501473],[126.91710679,37.47526124],[126.91733023,37.47547731],[126.91760248,37.47565463],[126.91791309,37.47578639],[126.91825013,37.47586752],[126.91860063,37.47589492],[126.91895114,37.47586752],[126.91928818,37.47578639],[126.91959879,37.47565463],[126.91987104,37.47547731],[126.92009448,37.47526124],[126.92026051,37.47501473],[126.92036274,37.47474725],[126.92039727,37.47446909]]]}"
6506420,2019036,1162010200,11620002,서울특별시 관악구2,서울특별시 관악구 신림동(신일자원 부근),5,5,1,2,2,0,126.9138232,37.47748709,"{""type"":""Polygon"",""coordinates"":[[[126.91561982,37.47748709],[126.9155853,37.47720894],[126.91548306,37.47694146],[126.91531704,37.47669496],[126.9150936,37.4764789],[126.91482135,37.47630158],[126.91451073,37.47616982],[126.9141737,37.47608868],[126.91382319,37.47606129],[126.91347269,37.47608868],[126.91313565,37.47616982],[126.91282504,37.47630158],[126.91255278,37.4764789],[126.91232935,37.47669496],[126.91216332,37.47694146],[126.91206108,37.47720894],[126.91202656,37.47748709],[126.91206108,37.47776525],[126.91216332,37.47803272],[126.91232935,37.47827922],[126.91255278,37.47849527],[126.91282504,37.47867259],[126.91313565,37.47880434],[126.91347269,37.47888548],[126.91382319,37.47891287],[126.9141737,37.47888548],[126.91451073,37.47880434],[126.91482135,37.47867259],[126.9150936,37.47849527],[126.91531704,37.47827922],[126.91548306,37.47803272],[126.9155853,37.47776525],[126.91561982,37.47748709]]]}"
6509117,2019036,1162010100,11620003,서울특별시 관악구3,서울특별시 관악구 봉천동(쿠우쿠우 서울대점 부근),4,4,1,3,0,0,126.9503361,37.48139366,"{""type"":""Polygon"",""coordinates"":[[[126.95213271,37.48139366],[126.95209818,37.48111551],[126.95199595,37.48084806],[126.95182992,37.48060157],[126.95160649,37.48038552],[126.95133423,37.48020821],[126.95102362,37.48007646],[126.95068658,37.47999532],[126.95033608,37.47996793],[126.94998557,37.47999532],[126.94964853,37.48007646],[126.94933792,37.48020821],[126.94906567,37.48038552],[126.94884223,37.48060157],[126.94867621,37.48084806],[126.94857397,37.48111551],[126.94853945,37.48139366],[126.94857397,37.4816718],[126.94867621,37.48193926],[126.94884223,37.48218574],[126.94906567,37.48240179],[126.94933792,37.48257909],[126.94964853,37.48271084],[126.94998557,37.48279197],[126.95033608,37.48281936],[126.95068658,37.48279197],[126.95102362,37.48271084],[126.95133423,37.48257909],[126.95160649,37.48240179],[126.95182992,37.48218574],[126.95199595,37.48193926],[126.95209818,37.4816718],[126.95213271,37.48139366]]]}"
6506440,2019036,1162010100,11620004,서울특별시 관악구4,서울특별시 관악구 봉천동(당곡사거리 부근),4,5,0,1,4,0,126.9282106,37.48921215,"{""type"":""Polygon"",""coordinates"":[[[126.9300072,37.48921215],[126.92997268,37.48893403],[126.92987044,37.4886666],[126.92970441,37.48842014],[126.92948098,37.48820411],[126.92920872,37.48802682],[126.92889811,37.48789508],[126.92856107,37.48781396],[126.92821057,37.48778657],[126.92786006,37.48781396],[126.92752303,37.48789508],[126.92721241,37.48802682],[126.92694016,37.48820411],[126.92671673,37.48842014],[126.9265507,37.4886666],[126.92644846,37.48893403],[126.92641394,37.48921215],[126.92644846,37.48949026],[126.9265507,37.48975769],[126.92671673,37.49000415],[126.92694016,37.49022017],[126.92721241,37.49039746],[126.92752303,37.49052919],[126.92786006,37.49061031],[126.92821057,37.4906377],[126.92856107,37.49061031],[126.92889811,37.49052919],[126.92920872,37.49039746],[126.92948098,37.49022017],[126.92970441,37.49000415],[126.92987044,37.48975769],[126.92997268,37.48949026],[126.9300072,37.48921215]]]}"
6509118,2019036,1165010800,11650001,서울특별시 서초구1,서울특별시 서초구 서초동(서울고교 부근),4,4,1,1,2,0,127.0037297,37.48248422,"{""type"":""Polygon"",""coordinates"":[[[127.00552629,37.48248422],[127.00549176,37.48220608],[127.00538953,37.48193863],[127.0052235,37.48169215],[127.00500007,37.4814761],[127.00472781,37.48129879],[127.0044172,37.48116704],[127.00408016,37.48108591],[127.00372966,37.48105851],[127.00337915,37.48108591],[127.00304211,37.48116704],[127.0027315,37.48129879],[127.00245925,37.4814761],[127.00223581,37.48169215],[127.00206979,37.48193863],[127.00196755,37.48220608],[127.00193303,37.48248422],[127.00196755,37.48276236],[127.00206979,37.48302981],[127.00223581,37.4832763],[127.00245925,37.48349234],[127.0027315,37.48366964],[127.00304211,37.48380139],[127.00337915,37.48388251],[127.00372966,37.48390991],[127.00408016,37.48388251],[127.0044172,37.48380139],[127.00472781,37.48366964],[127.00500007,37.48349234],[127.0052235,37.4832763],[127.00538953,37.48302981],[127.00549176,37.48276236],[127.00552629,37.48248422]]]}"
